Taxa	D3.1	P9.V1	P10.V5	P7.V1	P8.V2	P10.V3	P7.V5	P10.V4	P8.V3	P10.V2	P9.V5	D2.1	P8.V4	P8.V5	P9.V2	P10.V1	D1.2	P9.V4	P8.V1	P7.V4	P9.V3	P7.V3	D1.1	P7.V2
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium septicum|strain_Clostridium septicum unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001004419445560466	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium catenulatum|strain_Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043	0.0	0.0	0.00020126798832645668	0.0	0.0007023176482391895	0.0	0.0	0.0	0.001109318273497378	0.00010062386798148522	0.0006026516673362796	0.0001010713563776026	0.0010050251256281408	0.0008034548558802853	0.0001015950421619425	0.0	0.00010050251256281407	0.0	0.00010033109260559848	0.0	0.0	0.0	0.0	0.0002022449185964203
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus sakei|strain_Lactobacillus sakei unknown	0.0	0.0	0.00020126798832645668	0.0	0.0	0.000201328769881216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020106564793405046	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Tissierellia|o_Tissierellales|f_Peptoniphilaceae|g_Anaerococcus|s_Anaerococcus obesiensis|strain_Anaerococcus obesiensis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides thetaiotaomicron|strain_Bacteroides thetaiotaomicron VPI-5482	0.0012044564890093346	0.0035332121946295173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00447018185512547	0.001808136614766449	0.0	0.004523977078516136	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Romboutsia|s_Romboutsia ilealis|strain_Romboutsia ilealis unknown	0.0006022282445046673	0.0008075913587724611	0.003421555801549764	0.0006078411508459122	0.0017056285742951744	0.0021139520837527683	0.0010073536818777072	0.0009077155824508322	0.00020169423154497784	0.0010062386798148522	0.001004419445560466	0.0	0.0	0.00010043185698503566	0.0025398760540485624	0.0	0.0013065326633165829	0.0010053282396702524	0.0	0.0008098805426199635	0.0009037051912842655	0.0016163248813011416	0.00020106564793405046	0.0018202042673677826
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. AM26-11|strain_Bacteroides sp. AM26-11 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010085728693898135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010050251256281407	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. AM27-13|strain_Bacteroides sp. AM27-13 unknown	0.0	0.0	0.0	0.0001013068584743187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.0	0.00010112245929821015
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium breve|strain_Bifidobacterium breve 689b	0.0	0.0	0.0	0.0	0.0	0.000301993154821824	0.0	0.0	0.0	0.0	0.0	0.0	0.0051256281407035175	0.003916842422416391	0.0	0.00030135610246107485	0.0	0.0	0.009029798334503862	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Micrococcales|f_Sanguibacteraceae|g_Sanguibacter|s_Sanguibacter keddieii|strain_Sanguibacter keddieii unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008035355564483728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Odoribacteraceae|g_Culturomica|s_Culturomica massiliensis|strain_Culturomica massiliensis unknown	0.00010037137408411121	0.0002018978396931153	0.00030190198248968497	0.0001013068584743187	0.000200662185211197	0.000301993154821824	0.0005036768409388536	0.0006051437216338881	0.00020169423154497784	0.00030187160394445564	0.0001004419445560466	0.0006064281382656155	0.00020100502512562814	0.0005021592849251784	0.000203190084323885	0.0	0.0005025125628140704	0.00020106564793405046	0.0	0.0005061753391374772	0.00020082337584094792	0.0002020406101626427	0.0004021312958681009	0.0005056122964910508
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides congonensis|strain_Bacteroides congonensis unknown	0.0010037137408411122	0.0005047445992327882	0.00020126798832645668	0.0003039205754229561	0.000200662185211197	0.000100664384940608	0.0003022061045633121	0.0002017145738779627	0.00020169423154497784	0.00020124773596297044	0.0002008838891120932	0.0006064281382656155	0.0005025125628140704	0.0005021592849251784	0.0005079752108097125	0.00030135610246107485	0.00020100502512562814	0.0003015984719010757	0.00020066218521119696	0.0006074104069649726	0.00020082337584094792	0.0007071421355692495	0.00010053282396702523	0.0006067347557892609
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Clostridioides|s_Clostridioides difficile|strain_Clostridioides difficile Y231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002022449185964203
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_Clostridiales incertae sedis|f_Clostridiales Family XIII. Incertae Sedis|g_Mogibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Candidatus Melainabacteria|o_Candidatus Gastranaerophilales|s_Candidatus Gastranaerophilales bacterium HUM_16|s_Candidatus Gastranaerophilales bacterium HUM_16|s_Candidatus Gastranaerophilales bacterium HUM_16|s_Candidatus Gastranaerophilales bacterium HUM_16|strain_Candidatus Gastranaerophilales bacterium HUM_16 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Oscillospiraceae|g_Oscillibacter|s_Oscillibacter sp. KLE 1728|strain_Oscillibacter sp. KLE 1728 unknown	0.0	0.00010094891984655764	0.0	0.0	0.0001003310926055985	0.0	0.00020147073637554144	0.0	0.00010084711577248892	0.0	0.0	0.0	0.00010050251256281407	0.00010043185698503566	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Dorea|s_Dorea longicatena|strain_Dorea longicatena DSM 13814	0.0008029709926728897	0.0027256208358570565	0.0061386736439569285	0.0	0.0013043042038727805	0.0031205959331588482	0.0028205903092575805	0.0022188603126575895	0.003327954820492134	0.0009056148118333669	0.004519887505022097	0.006367495451788963	0.0	0.00010043185698503566	0.004368586812963527	0.0012054244098442994	0.005326633165829146	0.0016085251834724037	0.0003009932778167954	0.006175339137477222	0.004418114268500854	0.007071421355692494	0.006132502261988539	0.00677520477298008
d_Bacteria|p_Chloroflexi|c_Dehalococcoidia|o_Dehalococcoidales|f_Dehalococcoidaceae|g_Dehalococcoides|s_Dehalococcoides mccartyi|strain_Dehalococcoides mccartyi 195	0.0	0.0	0.0	0.0	0.0	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides mediterraneensis|strain_Bacteroides mediterraneensis unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium botulinum|strain_Clostridium botulinum unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Coprococcus|s_Coprococcus sp. AM14-16|strain_Coprococcus sp. AM14-16 unknown	0.00020074274816822243	0.00010094891984655764	0.00020126798832645668	0.0001013068584743187	0.0012039731112671818	0.000201328769881216	0.00010073536818777072	0.00010085728693898135	0.002218636546994756	0.00010062386798148522	0.0	0.0002021427127552052	0.0	0.0	0.0001015950421619425	0.00010045203415369161	0.0016080402010050252	0.00010053282396702523	0.00010033109260559848	0.0003037052034824863	0.00010041168792047396	0.000303060915243964	0.0006031969438021514	0.00030336737789463043
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella|s_Klebsiella aerogenes|strain_Klebsiella aerogenes unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020124773596297044	0.0	0.00030321406913280777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|strain_unclassified Clostridia (miscellaneous)|s_Clostridia bacterium UC5.1-1A9|s_Clostridia bacterium UC5.1-1A9|s_Clostridia bacterium UC5.1-1A9|strain_Clostridia bacterium UC5.1-1A9 unknown	0.0	0.0	0.00020126798832645668	0.001013068584743187	0.0	0.000201328769881216	0.00020147073637554144	0.00010085728693898135	0.00010084711577248892	0.00030187160394445564	0.0001004419445560466	0.0001010713563776026	0.0	0.00010043185698503566	0.0001015950421619425	0.0005022601707684581	0.0004020100502512563	0.00010053282396702523	0.00010033109260559848	0.00010123506782749544	0.00010041168792047396	0.00010102030508132135	0.00020106564793405046	0.0002022449185964203
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium kashiwanohense|strain_Bifidobacterium kashiwanohense PV20-2	0.0	0.0	0.00030190198248968497	0.0	0.0	0.0	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Rikenellaceae|g_Alistipes|s_Alistipes sp. Marseille-P5061|strain_Alistipes sp. Marseille-P5061 unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0001004419445560466	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.00010053282396702523	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|g_Monoglobus|s_Monoglobus pectinilyticus|s_Monoglobus pectinilyticus|strain_Monoglobus pectinilyticus unknown	0.0007025996185887785	0.0	0.0005031699708161417	0.0	0.0001003310926055985	0.000201328769881216	0.0017125012591921022	0.00010085728693898135	0.002016942315449778	0.0011068625477963373	0.0	0.0	0.0	0.0	0.0	0.04208940231039679	0.00020100502512562814	0.00010053282396702523	0.0	0.0037456975096173315	0.00040164675168189584	0.0	0.00442344425454911	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_Clostridiales incertae sedis|f_Clostridiales Family XIII. Incertae Sedis|g_Ileibacterium|s_Ileibacterium massiliense	0.0	0.0	0.00010063399416322834	0.0	0.0001003310926055985	0.000100664384940608	0.00020147073637554144	0.00010085728693898135	0.00010084711577248892	0.00030187160394445564	0.0	0.0001010713563776026	0.0	0.0	0.0	0.00010045203415369161	0.00010050251256281407	0.0	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Collinsella|s_Collinsella aerofaciens|strain_Collinsella aerofaciens ATCC 25986	0.0555053698685135	0.0	0.028479420348193618	0.0	0.026788401725694796	0.02828669216831085	0.06205298680366676	0.0	0.053650665590964104	0.0	0.02239855363599839	0.0	0.0	0.06276991061564728	0.0	0.0	0.02190954773869347	0.0	0.0	0.0	0.07340094386986645	0.0	0.025836935759525483	0.0
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|g_Candidatus Thioglobus|s_Candidatus Thioglobus singularis|s_Candidatus Thioglobus singularis|s_Candidatus Thioglobus singularis|strain_Candidatus Thioglobus singularis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides massiliensis|strain_Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020086371397007131	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.0	0.0	0.0	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_unclassified Clostridiales (miscellaneous)|s_Clostridiales bacterium 45_37|s_Clostridiales bacterium 45_37|strain_Clostridiales bacterium 45_37 unknown	0.0	0.00010094891984655764	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.00010085728693898135	0.0	0.00020124773596297044	0.0	0.0001010713563776026	0.0	0.0	0.0	0.00020090406830738323	0.0	0.0	0.00010033109260559848	0.00010123506782749544	0.0	0.00010102030508132135	0.0	0.0
d_Bacteria|p_Firmicutes|c_Erysipelotrichia|o_Erysipelotrichales|f_Erysipelotrichaceae|g_Erysipelatoclostridium|s_Erysipelatoclostridium sp. AM42-17|strain_Erysipelatoclostridium sp. AM42-17 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Tannerellaceae|g_Parabacteroides|s_Parabacteroides distasonis|strain_Parabacteroides distasonis CL03T12C09	0.0	0.0	0.0	0.0	0.0	0.0	0.01098015513246701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005354076169310032	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Oscillospiraceae|g_Oscillibacter|s_Oscillibacter valericigenes|strain_Oscillibacter valericigenes unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|s_Prevotella timonensis|strain_Prevotella timonensis CRIS 5C-B1	0.0	0.0	0.0	0.0001013068584743187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia sp. AM29-29|strain_Blautia sp. AM29-29 unknown	0.00040148549633644485	0.00010094891984655764	0.00020126798832645668	0.0	0.0	0.000301993154821824	0.0	0.0002017145738779627	0.00010084711577248892	0.0005031193399074261	0.0	0.0001010713563776026	0.0	0.0	0.0001015950421619425	0.0007031642390758414	0.0003015075376884422	0.0	0.0	0.00010123506782749544	0.00010041168792047396	0.0	0.0003015984719010757	0.00010112245929821015
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Klebsiella|s_Klebsiella quasipneumoniae|strain_Klebsiella quasipneumoniae unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006064281382656155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Megasphaera|s_Megasphaera sp. DISK 18|strain_Megasphaera sp. DISK 18 unknown	0.0007025996185887785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_unclassified Clostridiales (miscellaneous)|s_Clostridiales bacterium KLE1615|s_Clostridiales bacterium KLE1615|strain_Clostridiales bacterium KLE1615 unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.000203190084323885	0.0	0.0024120603015075374	0.00010053282396702523	0.0	0.000911115610447459	0.00010041168792047396	0.0009091827457318922	0.002613853423142656	0.0012134695115785217
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Lactobacillus|s_Lactobacillus fermentum|strain_Lactobacillus fermentum unknown	0.0	0.00010094891984655764	0.0	0.0006078411508459122	0.0	0.0	0.0	0.0	0.002016942315449778	0.0	0.0001004419445560466	0.0	0.0	0.003515114994476248	0.0007111652951335975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Oscillospiraceae|g_Oscillibacter|s_Oscillibacter sp. PEA192|strain_Oscillibacter sp. PEA192 unknown	0.006323396567299007	0.009590147385422975	0.006239307638120157	0.0014182960186404619	0.008929467241898265	0.004127239782564928	0.01954266142842752	0.005143721633888049	0.008572004840661557	0.005936808210907627	0.0036159100040176776	0.0036385688295936932	0.01236180904522613	0.013257005122024709	0.0036574215178299297	0.006428930185836263	0.0013065326633165829	0.0009047954157032271	0.0004013243704223939	0.0028345818991698728	0.0008032935033637917	0.0013132639660571777	0.00211118930330753	0.003842653453331986
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Coprococcus|s_Coprococcus sp. OM06-34AC|strain_Coprococcus sp. OM06-34AC unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Acidaminococcales|f_Acidaminococcaceae|g_Phascolarctobacterium|s_Phascolarctobacterium faecium|strain_Phascolarctobacterium faecium unknown	0.0	0.0019180294770845953	0.0	0.0	0.0	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0013057452792286058	0.0	0.0006030150753768844	0.0037159787084463194	0.0013207355481052523	0.0	0.0	0.0	0.002407946222534363	0.0	0.0016065870067275834	0.00010102030508132135	0.0	0.00010112245929821015
d_Bacteria|p_Verrucomicrobia|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Akkermansiaceae|g_Akkermansia|s_Akkermansia sp. Phil8|strain_Akkermansia sp. Phil8 unknown	0.0	0.0	0.0	0.0	0.000802648740844788	0.000100664384940608	0.0	0.0	0.00020169423154497784	0.00010062386798148522	0.0014061872237846526	0.0	0.0	0.0	0.0005079752108097125	0.00010045203415369161	0.00010050251256281407	0.0006031969438021514	0.0	0.0	0.00040164675168189584	0.0	0.0006031969438021514	0.0
d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Burkholderia|s_Burkholderia cepacia complex|strain_Burkholderia dolosa PC543	0.00010037137408411121	0.00010094891984655764	0.00010063399416322834	0.0001013068584743187	0.0001003310926055985	0.000100664384940608	0.00010073536818777072	0.00010085728693898135	0.00020169423154497784	0.0	0.0002008838891120932	0.0001010713563776026	0.00010050251256281407	0.00010043185698503566	0.000203190084323885	0.00020090406830738323	0.0	0.0008042625917362018	0.0	0.00020247013565499088	0.0	0.0	0.00020106564793405046	0.00030336737789463043
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium perfringens|strain_Clostridium perfringens ATCC 13124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004244996967859308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Dialister|s_Dialister sp. Marseille-P5638|strain_Dialister sp. Marseille-P5638 unknown	0.0	0.0	0.0	0.0	0.002909601685562356	0.0	0.0	0.0	0.004437273093989512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Gordonibacter|s_Gordonibacter urolithinfaciens|strain_Gordonibacter urolithinfaciens unknown	0.0	0.0003028467595396729	0.00010063399416322834	0.0	0.000401324370422394	0.000100664384940608	0.0003022061045633121	0.00010085728693898135	0.00010084711577248892	0.00010062386798148522	0.0001004419445560466	0.0001010713563776026	0.00010050251256281407	0.00020086371397007131	0.00040638016864777	0.0	0.00010050251256281407	0.0006031969438021514	0.0	0.00010123506782749544	0.00040164675168189584	0.00010102030508132135	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus sanguinis|strain_Streptococcus sanguinis unknown	0.0	0.0003028467595396729	0.00010063399416322834	0.0	0.0	0.000201328769881216	0.0	0.00010085728693898135	0.0	0.0	0.0	0.0	0.0	0.0	0.000203190084323885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Atopobiaceae|g_Olsenella|s_Olsenella sp. Marseille-P2300|strain_Olsenella sp. Marseille-P2300 unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia marasmi|strain_Blautia marasmi unknown	0.00020074274816822243	0.00010094891984655764	0.00020126798832645668	0.009522844696585958	0.004514899167251932	0.000301993154821824	0.030422081192706757	0.00010085728693898135	0.0006050826946349334	0.0005031193399074261	0.0002008838891120932	0.0001010713563776026	0.0005025125628140704	0.003515114994476248	0.0001015950421619425	0.0005022601707684581	0.00020100502512562814	0.00010053282396702523	0.013344035316544598	0.0003037052034824863	0.00010041168792047396	0.0002020406101626427	0.0003015984719010757	0.00030336737789463043
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Drancourtella|s_Drancourtella massiliensis|strain_Drancourtella massiliensis unknown	0.0010037137408411122	0.0038360589541691905	0.001710777900774882	0.0	0.009431122704926258	0.0020132876988121604	0.0006044122091266242	0.007866868381240545	0.0007059298104074225	0.0036224592473334677	0.0001004419445560466	0.0001010713563776026	0.0	0.0	0.00162552067459108	0.015369161225514818	0.00010050251256281407	0.0015079923595053785	0.007524831945419886	0.00010123506782749544	0.00040164675168189584	0.00010102030508132135	0.00010053282396702523	0.0002022449185964203
